Filename,Deterministic_MK,Stochastic_MK
job6_m4_28859.json,64.00,64.00
job4_m3_28860.json,69.00,69.00
job3_m4_28861.json,48.00,48.00
job4_m3_28862.json,58.00,58.00
job5_m3_28863.json,79.00,79.00
job5_m4_28864.json,55.00,55.00
job4_m4_28865.json,44.00,44.00
job5_m3_28866.json,91.00,91.00
job3_m4_28867.json,48.00,48.00
job6_m3_28868.json,96.00,96.00
job5_m3_28869.json,79.00,79.00
job3_m3_28870.json,52.00,52.00
job3_m3_28871.json,44.00,44.00
job4_m3_28872.json,70.00,70.00
job6_m3_28873.json,100.00,100.00
job3_m3_28874.json,43.00,43.00
job6_m3_28875.json,81.00,81.00
job4_m3_28876.json,61.00,61.00
job4_m4_28877.json,55.00,55.00
job4_m4_28878.json,55.00,55.00
job4_m4_28879.json,55.00,55.00
job3_m4_28880.json,49.00,49.00
job3_m4_28881.json,45.00,45.00
job3_m3_28882.json,49.00,49.00
job3_m4_28883.json,47.00,47.00
job3_m3_28884.json,52.00,52.00
job5_m4_28885.json,49.00,49.00
job6_m4_28886.json,79.00,79.00
job4_m4_28887.json,51.00,51.00
job4_m4_28888.json,53.00,53.00
job4_m3_28889.json,62.00,62.00
job5_m3_28890.json,63.00,63.00
job5_m4_28891.json,56.00,56.00
job3_m3_28892.json,42.00,42.00
job5_m3_28893.json,69.00,69.00
job3_m3_28894.json,58.00,58.00
job3_m4_28895.json,47.00,47.00
job3_m3_28896.json,57.00,57.00
job4_m4_28897.json,57.00,57.00
job3_m3_28898.json,43.00,43.00
job5_m3_28899.json,74.00,74.00
job3_m4_28900.json,44.00,44.00
job5_m3_28901.json,78.00,78.00
job4_m3_28902.json,57.00,57.00
job4_m4_28903.json,48.00,48.00
job3_m4_28904.json,50.00,50.00
job3_m4_28905.json,39.00,39.00
job4_m3_28906.json,52.00,52.00
job5_m4_28907.json,53.00,53.00
job6_m4_28908.json,65.00,65.00
job3_m3_28909.json,57.00,57.00
job5_m4_28910.json,67.00,67.00
job5_m4_28911.json,66.00,66.00
job5_m4_28912.json,70.00,70.00
job5_m3_28913.json,75.00,75.00
job4_m4_28914.json,53.00,53.00
job5_m4_28915.json,67.00,67.00
job3_m3_28916.json,38.00,38.00
job3_m3_28917.json,52.00,52.00
job5_m3_28918.json,89.00,89.00
job4_m4_28919.json,49.00,49.00
job3_m3_28920.json,57.00,57.00
job5_m3_28921.json,76.00,76.00
job4_m3_28922.json,57.00,57.00
job5_m3_28923.json,66.00,66.00
job6_m3_28924.json,93.00,93.00
job4_m3_28925.json,70.00,70.00
job5_m3_28926.json,95.00,95.00
job6_m4_28927.json,61.00,61.00
job4_m4_28928.json,51.00,51.00
job6_m3_28929.json,103.00,103.00
job6_m3_28930.json,88.00,88.00
job3_m4_28931.json,51.00,51.00
job6_m3_28932.json,79.00,79.00
job5_m3_28933.json,74.00,74.00
job5_m3_28934.json,87.00,87.00
job4_m4_28935.json,52.00,52.00
job4_m3_28936.json,63.00,63.00
job6_m4_28937.json,77.00,77.00
job5_m4_28938.json,53.00,53.00
job3_m4_28939.json,58.00,58.00
job6_m4_28940.json,75.00,75.00
job3_m3_28941.json,39.00,39.00
job5_m4_28942.json,55.00,55.00
job5_m3_28943.json,87.00,87.00
job5_m4_28944.json,57.00,57.00
job3_m3_28945.json,53.00,53.00
job5_m4_28946.json,65.00,65.00
job4_m3_28947.json,67.00,67.00
job6_m3_28948.json,99.00,99.00
job5_m4_28949.json,55.00,55.00
job6_m4_28950.json,75.00,75.00
job6_m4_28951.json,79.00,79.00
job6_m4_28952.json,60.00,60.00
job6_m3_28953.json,84.00,84.00
job6_m4_28954.json,81.00,81.00
job5_m3_28955.json,73.00,73.00
job5_m4_28956.json,59.00,59.00
job5_m3_28957.json,77.00,77.00
job5_m3_28958.json,65.00,65.00
job6_m4_28959.json,66.00,66.00
job3_m3_28960.json,41.00,41.00
job6_m4_28961.json,70.00,70.00
job6_m3_28962.json,94.00,94.00
job4_m4_28963.json,57.00,57.00
job3_m4_28964.json,54.00,54.00
job3_m4_28965.json,47.00,47.00
job5_m4_28966.json,71.00,71.00
job4_m4_28967.json,50.00,50.00
job6_m3_28968.json,91.00,91.00
job4_m3_28969.json,55.00,55.00
job4_m4_28970.json,52.00,52.00
job5_m4_28971.json,69.00,69.00
job4_m4_28972.json,60.00,60.00
job6_m3_28973.json,83.00,83.00
job4_m3_28974.json,68.00,68.00
job5_m4_28975.json,57.00,57.00
job4_m3_28976.json,58.00,58.00
job4_m4_28977.json,44.00,44.00
job5_m3_28978.json,77.00,77.00
job6_m4_28979.json,72.00,72.00
job4_m4_28980.json,52.00,52.00
job4_m4_28981.json,56.00,56.00
job3_m3_28982.json,52.00,52.00
job6_m4_28983.json,74.00,74.00
job6_m4_28984.json,67.00,67.00
job5_m3_28985.json,79.00,79.00
job5_m3_28986.json,84.00,84.00
job6_m4_28987.json,68.00,68.00
job3_m4_28988.json,43.00,43.00
job3_m3_28989.json,50.00,50.00
job5_m4_28990.json,56.00,56.00
job5_m4_28991.json,47.00,47.00
job6_m4_28992.json,70.00,70.00
job5_m4_28993.json,67.00,67.00
job4_m3_28994.json,51.00,51.00
job6_m3_28995.json,91.00,91.00
job4_m3_28996.json,58.00,58.00
job6_m3_28997.json,87.00,87.00
job4_m3_28998.json,55.00,55.00
job4_m4_28999.json,60.00,60.00
job6_m4_29000.json,71.00,71.00
job6_m4_29001.json,67.00,67.00
job4_m4_29002.json,57.00,57.00
job6_m3_29003.json,86.00,86.00
job5_m4_29004.json,70.00,70.00
job6_m3_29005.json,92.00,92.00
job4_m3_29006.json,62.00,62.00
job5_m4_29007.json,57.00,57.00
job5_m4_29008.json,64.00,64.00
job6_m4_29009.json,77.00,77.00
job5_m3_29010.json,83.00,83.00
job4_m4_29011.json,60.00,60.00
job3_m4_29012.json,36.00,36.00
job6_m3_29013.json,98.00,98.00
job4_m3_29014.json,68.00,68.00
job3_m3_29015.json,49.00,49.00
job4_m3_29016.json,51.00,51.00
job3_m3_29017.json,51.00,51.00
job4_m3_29018.json,61.00,61.00
job5_m4_29019.json,53.00,53.00
job3_m3_29020.json,47.00,47.00
job4_m4_29021.json,55.00,55.00
job6_m3_29022.json,81.00,81.00
job3_m4_29023.json,38.00,38.00
job3_m3_29024.json,54.00,54.00
job5_m3_29025.json,60.00,60.00
job5_m3_29026.json,61.00,61.00
job5_m4_29027.json,60.00,60.00
job3_m4_29028.json,45.00,45.00
job3_m3_29029.json,34.00,34.00
job5_m4_29030.json,60.00,60.00
job4_m4_29031.json,62.00,62.00
job4_m3_29032.json,60.00,60.00
job4_m4_29033.json,51.00,51.00
job3_m3_29034.json,41.00,41.00
job5_m4_29035.json,63.00,63.00
job4_m4_29036.json,55.00,55.00
job4_m3_29037.json,54.00,54.00
job3_m4_29038.json,50.00,50.00
job5_m3_29039.json,81.00,81.00
job6_m4_29040.json,74.00,74.00
job4_m3_29041.json,53.00,53.00
job5_m4_29042.json,62.00,62.00
job3_m3_29043.json,63.00,63.00
job4_m3_29044.json,52.00,52.00
job3_m3_29045.json,49.00,49.00
job4_m3_29046.json,73.00,73.00
job4_m3_29047.json,47.00,47.00
job5_m3_29048.json,75.00,75.00
job6_m4_29049.json,63.00,63.00
job4_m4_29050.json,55.00,55.00
job4_m3_29051.json,60.00,60.00
job5_m4_29052.json,60.00,60.00
job6_m4_29053.json,68.00,68.00
job4_m4_29054.json,60.00,60.00
job3_m4_29055.json,53.00,53.00
job4_m4_29056.json,54.00,54.00
job4_m3_29057.json,75.00,75.00
job3_m3_29058.json,57.00,57.00
job5_m4_29059.json,54.00,54.00
job3_m4_29060.json,55.00,55.00
job6_m4_29061.json,57.00,57.00
job6_m3_29062.json,93.00,93.00
job3_m3_29063.json,58.00,58.00
job6_m4_29064.json,69.00,69.00
job6_m3_29065.json,89.00,89.00
job4_m4_29066.json,49.00,49.00
job3_m4_29067.json,52.00,52.00
job4_m3_29068.json,63.00,63.00
job5_m4_29069.json,61.00,61.00
job4_m3_29070.json,60.00,60.00
job3_m3_29071.json,40.00,40.00
job3_m3_29072.json,53.00,53.00
job5_m4_29073.json,68.00,68.00
job5_m3_29074.json,87.00,87.00
job5_m4_29075.json,54.00,54.00
job4_m3_29076.json,62.00,62.00
job6_m4_29077.json,72.00,72.00
job6_m3_29078.json,81.00,81.00
job3_m3_29079.json,43.00,43.00
job5_m3_29080.json,62.00,62.00
job5_m3_29081.json,77.00,77.00
job6_m3_29082.json,87.00,87.00
job4_m4_29083.json,59.00,59.00
job4_m3_29084.json,72.00,72.00
job5_m3_29085.json,84.00,84.00
job5_m3_29086.json,77.00,77.00
job3_m3_29087.json,59.00,59.00
job3_m4_29088.json,54.00,54.00
job4_m4_29089.json,50.00,50.00
job6_m3_29090.json,84.00,84.00
job5_m3_29091.json,80.00,80.00
job3_m3_29092.json,45.00,45.00
job5_m4_29093.json,65.00,65.00
job6_m3_29094.json,77.00,77.00
job3_m3_29095.json,58.00,58.00
job4_m4_29096.json,57.00,57.00
job4_m4_29097.json,57.00,57.00
job6_m4_29098.json,63.00,63.00
job6_m3_29099.json,69.00,69.00
job3_m3_29100.json,58.00,58.00
job4_m4_29101.json,43.00,43.00
job6_m4_29102.json,81.00,81.00
job3_m3_29103.json,41.00,41.00
job4_m4_29104.json,42.00,42.00
job3_m3_29105.json,49.00,49.00
job6_m4_29106.json,69.00,69.00
job6_m4_29107.json,60.00,60.00
job3_m4_29108.json,59.00,59.00
job4_m4_29109.json,63.00,63.00
job5_m3_29110.json,83.00,83.00
job4_m3_29111.json,61.00,61.00
job6_m3_29112.json,81.00,81.00
job5_m3_29113.json,70.00,70.00
job5_m4_29114.json,72.00,72.00
job3_m4_29115.json,55.00,55.00
job3_m4_29116.json,46.00,46.00
job6_m3_29117.json,78.00,78.00
job5_m3_29118.json,64.00,64.00
job6_m4_29119.json,72.00,72.00
job3_m4_29120.json,55.00,55.00
job6_m3_29121.json,90.00,90.00
job6_m4_29122.json,69.00,69.00
job6_m3_29123.json,85.00,85.00
job4_m4_29124.json,52.00,52.00
job3_m4_29125.json,55.00,55.00
job4_m3_29126.json,78.00,78.00
job5_m4_29127.json,61.00,61.00
job5_m4_29128.json,53.00,53.00
job4_m4_29129.json,55.00,55.00
job6_m3_29130.json,79.00,79.00
job3_m4_29131.json,53.00,53.00
job3_m3_29132.json,48.00,48.00
job6_m3_29133.json,89.00,89.00
job6_m4_29134.json,80.00,80.00
job5_m3_29135.json,54.00,54.00
job4_m3_29136.json,56.00,56.00
job6_m3_29137.json,82.00,82.00
job4_m3_29138.json,60.00,60.00
job4_m4_29139.json,52.00,52.00
job6_m3_29140.json,90.00,90.00
job5_m3_29141.json,66.00,66.00
job3_m3_29142.json,42.00,42.00
job4_m3_29143.json,50.00,50.00
job4_m3_29144.json,66.00,66.00
job6_m4_29145.json,66.00,66.00
job6_m3_29146.json,91.00,91.00
job3_m4_29147.json,41.00,41.00
job6_m4_29148.json,70.00,70.00
job6_m3_29149.json,79.00,79.00
job3_m4_29150.json,49.00,49.00
job3_m3_29151.json,54.00,54.00
job6_m3_29152.json,77.00,77.00
job3_m3_29153.json,51.00,51.00
job3_m4_29154.json,52.00,52.00
job5_m4_29155.json,56.00,56.00
job4_m4_29156.json,53.00,53.00
job5_m3_29157.json,69.00,69.00
job3_m3_29158.json,56.00,56.00
job5_m3_29159.json,70.00,70.00
job3_m4_29160.json,39.00,39.00
job3_m4_29161.json,53.00,53.00
job3_m4_29162.json,48.00,48.00
job3_m4_29163.json,52.00,52.00
job4_m4_29164.json,51.00,51.00
job6_m3_29165.json,83.00,83.00
job5_m3_29166.json,75.00,75.00
job4_m4_29167.json,53.00,53.00
job3_m3_29168.json,52.00,52.00
job3_m4_29169.json,60.00,60.00
job6_m3_29170.json,85.00,85.00
job6_m4_29171.json,71.00,71.00
job3_m3_29172.json,44.00,44.00
job6_m4_29173.json,53.00,53.00
job6_m4_29174.json,74.00,74.00
job4_m3_29175.json,64.00,64.00
job5_m3_29176.json,74.00,74.00
job3_m3_29177.json,29.00,29.00
job5_m3_29178.json,74.00,74.00
job4_m3_29179.json,51.00,51.00
job3_m4_29180.json,52.00,52.00
job3_m3_29181.json,35.00,35.00
job5_m3_29182.json,75.00,75.00
job3_m4_29183.json,47.00,47.00
job6_m3_29184.json,94.00,94.00
job3_m4_29185.json,49.00,49.00
job5_m3_29186.json,76.00,76.00
job5_m3_29187.json,72.00,72.00
job6_m4_29188.json,75.00,75.00
job5_m4_29189.json,65.00,65.00
job4_m3_29190.json,59.00,59.00
job5_m4_29191.json,59.00,59.00
job4_m3_29192.json,67.00,67.00
job4_m4_29193.json,59.00,59.00
job4_m3_29194.json,61.00,61.00
job3_m4_29195.json,43.00,43.00
job5_m3_29196.json,85.00,85.00
job4_m3_29197.json,75.00,75.00
job5_m3_29198.json,87.00,87.00
job6_m3_29199.json,90.00,90.00
job5_m4_29200.json,58.00,58.00
job3_m4_29201.json,43.00,43.00
job4_m4_29202.json,51.00,51.00
job5_m4_29203.json,67.00,67.00
job3_m4_29204.json,39.00,39.00
job6_m3_29205.json,92.00,92.00
job3_m4_29206.json,58.00,58.00
job6_m3_29207.json,71.00,71.00
job5_m3_29208.json,76.00,76.00
job4_m4_29209.json,54.00,54.00
job3_m4_29210.json,53.00,53.00
job5_m3_29211.json,79.00,79.00
job3_m3_29212.json,37.00,37.00
job4_m3_29213.json,73.00,73.00
job6_m3_29214.json,78.00,78.00
job6_m3_29215.json,86.00,86.00
job5_m3_29216.json,86.00,86.00
job5_m3_29217.json,65.00,65.00
job4_m3_29218.json,60.00,60.00
job5_m4_29219.json,67.00,67.00
job6_m4_29220.json,55.00,55.00
job3_m4_29221.json,47.00,47.00
job4_m4_29222.json,53.00,53.00
job4_m4_29223.json,56.00,56.00
job4_m4_29224.json,58.00,58.00
job3_m4_29225.json,48.00,48.00
job5_m3_29226.json,64.00,64.00
job3_m4_29227.json,56.00,56.00
job6_m3_29228.json,97.00,97.00
job6_m4_29229.json,63.00,63.00
job3_m4_29230.json,60.00,60.00
job4_m4_29231.json,47.00,47.00
job5_m3_29232.json,62.00,62.00
job3_m3_29233.json,50.00,50.00
job3_m3_29234.json,52.00,52.00
job6_m3_29235.json,87.00,87.00
job3_m4_29236.json,43.00,43.00
job6_m3_29237.json,97.00,97.00
job4_m4_29238.json,51.00,51.00
job3_m3_29239.json,46.00,46.00
job5_m4_29240.json,67.00,67.00
job4_m4_29241.json,57.00,57.00
job6_m4_29242.json,65.00,65.00
job4_m3_29243.json,66.00,66.00
job3_m4_29244.json,43.00,43.00
job5_m3_29245.json,76.00,76.00
job4_m4_29246.json,53.00,53.00
job4_m3_29247.json,59.00,59.00
job3_m3_29248.json,53.00,53.00
job3_m4_29249.json,48.00,48.00
job3_m3_29250.json,45.00,45.00
job4_m4_29251.json,54.00,54.00
job6_m4_29252.json,67.00,67.00
job5_m4_29253.json,44.00,44.00
job3_m3_29254.json,51.00,51.00
job3_m4_29255.json,55.00,55.00
job4_m4_29256.json,37.00,37.00
job3_m3_29257.json,44.00,44.00
job6_m4_29258.json,74.00,74.00
job5_m4_29259.json,64.00,64.00
job6_m3_29260.json,89.00,89.00
job3_m3_29261.json,53.00,53.00
job4_m3_29262.json,53.00,53.00
job3_m3_29263.json,39.00,39.00
job5_m4_29264.json,54.00,54.00
job6_m3_29265.json,86.00,86.00
job3_m4_29266.json,44.00,44.00
job6_m3_29267.json,88.00,88.00
job4_m3_29268.json,73.00,73.00
job3_m4_29269.json,57.00,57.00
job5_m4_29270.json,59.00,59.00
job5_m3_29271.json,65.00,65.00
job6_m3_29272.json,100.00,100.00
job3_m3_29273.json,38.00,38.00
job4_m3_29274.json,66.00,66.00
job5_m3_29275.json,74.00,74.00
job6_m4_29276.json,71.00,71.00
job6_m3_29277.json,76.00,76.00
job6_m4_29278.json,60.00,60.00
job6_m3_29279.json,94.00,94.00
job5_m3_29280.json,85.00,85.00
job5_m3_29281.json,65.00,65.00
job6_m4_29282.json,79.00,79.00
job3_m3_29283.json,40.00,40.00
job3_m4_29284.json,41.00,41.00
job5_m3_29285.json,67.00,67.00
job6_m4_29286.json,72.00,72.00
job6_m4_29287.json,60.00,60.00
job5_m4_29288.json,57.00,57.00
job5_m3_29289.json,89.00,89.00
job6_m4_29290.json,73.00,73.00
job5_m3_29291.json,60.00,60.00
job6_m3_29292.json,82.00,82.00
job3_m4_29293.json,56.00,56.00
job5_m4_29294.json,74.00,74.00
job4_m3_29295.json,63.00,63.00
job6_m3_29296.json,86.00,86.00
job5_m4_29297.json,55.00,55.00
job3_m4_29298.json,39.00,39.00
job3_m3_29299.json,54.00,54.00
job4_m4_29300.json,53.00,53.00
job3_m4_29301.json,55.00,55.00
job3_m4_29302.json,47.00,47.00
job6_m3_29303.json,97.00,97.00
job5_m3_29304.json,70.00,70.00
job6_m3_29305.json,93.00,93.00
job5_m4_29306.json,62.00,62.00
job6_m3_29307.json,76.00,76.00
job4_m4_29308.json,50.00,50.00
job6_m4_29309.json,75.00,75.00
job6_m3_29310.json,93.00,93.00
job4_m4_29311.json,49.00,49.00
job3_m3_29312.json,36.00,36.00
job4_m4_29313.json,51.00,51.00
job4_m4_29314.json,57.00,57.00
job6_m4_29315.json,73.00,73.00
job3_m3_29316.json,60.00,60.00
job3_m4_29317.json,53.00,53.00
job4_m3_29318.json,66.00,66.00
job4_m4_29319.json,62.00,62.00
job5_m4_29320.json,63.00,63.00
job6_m3_29321.json,101.00,101.00
job6_m4_29322.json,66.00,66.00
job4_m4_29323.json,54.00,54.00
job5_m4_29324.json,55.00,55.00
job4_m4_29325.json,50.00,50.00
job4_m4_29326.json,55.00,55.00
job3_m3_29327.json,54.00,54.00
job4_m3_29328.json,54.00,54.00
job6_m3_29329.json,91.00,91.00
job3_m3_29330.json,40.00,40.00
job6_m4_29331.json,80.00,80.00
job5_m3_29332.json,64.00,64.00
job4_m4_29333.json,51.00,51.00
job5_m3_29334.json,63.00,63.00
job3_m4_29335.json,48.00,48.00
job3_m3_29336.json,54.00,54.00
job5_m3_29337.json,71.00,71.00
job5_m4_29338.json,52.00,52.00
job5_m3_29339.json,68.00,68.00
job3_m3_29340.json,46.00,46.00
job5_m4_29341.json,57.00,57.00
job4_m4_29342.json,51.00,51.00
job5_m3_29343.json,81.00,81.00
job6_m3_29344.json,74.00,74.00
job4_m3_29345.json,47.00,47.00
job4_m4_29346.json,50.00,50.00
job5_m3_29347.json,78.00,78.00
job3_m3_29348.json,43.00,43.00
job6_m3_29349.json,110.00,110.00
job3_m4_29350.json,49.00,49.00
job5_m3_29351.json,64.00,64.00
job5_m4_29352.json,54.00,54.00
job3_m3_29353.json,53.00,53.00
job5_m3_29354.json,66.00,66.00
job4_m4_29355.json,58.00,58.00
job3_m3_29356.json,56.00,56.00
job4_m4_29357.json,50.00,50.00
job4_m3_29358.json,54.00,54.00
job3_m4_29359.json,51.00,51.00
job6_m4_29360.json,65.00,65.00
job6_m3_29361.json,91.00,91.00
job6_m3_29362.json,96.00,96.00
job3_m4_29363.json,43.00,43.00
job4_m3_29364.json,59.00,59.00
job4_m4_29365.json,58.00,58.00
job3_m3_29366.json,61.00,61.00
job6_m3_29367.json,84.00,84.00
job5_m4_29368.json,60.00,60.00
job5_m3_29369.json,64.00,64.00
job4_m4_29370.json,57.00,57.00
job5_m4_29371.json,59.00,59.00
job3_m4_29372.json,51.00,51.00
job3_m4_29373.json,58.00,58.00
job5_m3_29374.json,75.00,75.00
job6_m3_29375.json,87.00,87.00
job4_m3_29376.json,58.00,58.00
job6_m4_29377.json,69.00,69.00
job4_m4_29378.json,47.00,47.00
job3_m4_29379.json,59.00,59.00
job6_m3_29380.json,89.00,89.00
job3_m4_29381.json,42.00,42.00
job4_m3_29382.json,58.00,58.00
job4_m3_29383.json,62.00,62.00
job3_m4_29384.json,42.00,42.00
job3_m3_29385.json,52.00,52.00
job4_m3_29386.json,61.00,61.00
job4_m3_29387.json,52.00,52.00
job6_m3_29388.json,100.00,100.00
job6_m4_29389.json,58.00,58.00
job3_m3_29390.json,47.00,47.00
job3_m3_29391.json,44.00,44.00
job4_m3_29392.json,55.00,55.00
job6_m3_29393.json,101.00,101.00
job6_m4_29394.json,59.00,59.00
job6_m3_29395.json,93.00,93.00
job5_m4_29396.json,59.00,59.00
job4_m3_29397.json,59.00,59.00
job6_m3_29398.json,84.00,84.00
job4_m3_29399.json,65.00,65.00
job5_m3_29400.json,75.00,75.00
job6_m4_29401.json,63.00,63.00
job6_m3_29402.json,84.00,84.00
job3_m3_29403.json,59.00,59.00
job5_m4_29404.json,48.00,48.00
job3_m4_29405.json,43.00,43.00
job5_m4_29406.json,70.00,70.00
job3_m4_29407.json,50.00,50.00
job4_m3_29408.json,69.00,69.00
job5_m4_29409.json,62.00,62.00
job5_m3_29410.json,82.00,82.00
job6_m4_29411.json,76.00,76.00
job5_m3_29412.json,88.00,88.00
job5_m4_29413.json,55.00,55.00
job5_m3_29414.json,77.00,77.00
job3_m3_29415.json,67.00,67.00
job5_m3_29416.json,76.00,76.00
job5_m3_29417.json,69.00,69.00
job4_m4_29418.json,51.00,51.00
job6_m4_29419.json,65.00,65.00
job4_m3_29420.json,58.00,58.00
job6_m3_29421.json,78.00,78.00
job6_m4_29422.json,84.00,84.00
job3_m3_29423.json,42.00,42.00
job5_m4_29424.json,58.00,58.00
job5_m4_29425.json,64.00,64.00
job5_m3_29426.json,72.00,72.00
job4_m3_29427.json,51.00,51.00
job6_m4_29428.json,63.00,63.00
job5_m4_29429.json,74.00,74.00
job6_m3_29430.json,93.00,93.00
job3_m3_29431.json,47.00,47.00
job5_m3_29432.json,78.00,78.00
job4_m3_29433.json,68.00,68.00
job6_m3_29434.json,80.00,80.00
job4_m3_29435.json,54.00,54.00
job5_m3_29436.json,83.00,83.00
job3_m4_29437.json,55.00,55.00
job6_m4_29438.json,82.00,82.00
job4_m3_29439.json,71.00,71.00
job3_m4_29440.json,37.00,37.00
job3_m4_29441.json,45.00,45.00
job3_m3_29442.json,45.00,45.00
job6_m3_29443.json,90.00,90.00
job4_m3_29444.json,66.00,66.00
job3_m3_29445.json,46.00,46.00
job6_m4_29446.json,76.00,76.00
job4_m3_29447.json,65.00,65.00
job6_m4_29448.json,62.00,62.00
job6_m4_29449.json,64.00,64.00
job3_m3_29450.json,54.00,54.00
job5_m3_29451.json,74.00,74.00
job6_m4_29452.json,72.00,72.00
job5_m3_29453.json,77.00,77.00
job5_m3_29454.json,73.00,73.00
job5_m3_29455.json,65.00,65.00
job6_m4_29456.json,53.00,53.00
job3_m4_29457.json,29.00,29.00
job4_m4_29458.json,59.00,59.00
job5_m4_29459.json,65.00,65.00
job5_m4_29460.json,57.00,57.00
job3_m3_29461.json,59.00,59.00
job3_m4_29462.json,50.00,50.00
job5_m4_29463.json,68.00,68.00
job5_m3_29464.json,68.00,68.00
job4_m4_29465.json,49.00,49.00
job5_m3_29466.json,71.00,71.00
job4_m4_29467.json,58.00,58.00
job5_m4_29468.json,61.00,61.00
job5_m3_29469.json,80.00,80.00
job3_m3_29470.json,52.00,52.00
job5_m3_29471.json,74.00,74.00
job3_m3_29472.json,52.00,52.00
job5_m4_29473.json,71.00,71.00
job6_m3_29474.json,87.00,87.00
job6_m4_29475.json,81.00,81.00
job3_m3_29476.json,54.00,54.00
job5_m3_29477.json,75.00,75.00
job3_m4_29478.json,52.00,52.00
job4_m3_29479.json,61.00,61.00
job3_m3_29480.json,59.00,59.00
job4_m4_29481.json,49.00,49.00
job3_m3_29482.json,53.00,53.00
job5_m3_29483.json,76.00,76.00
job5_m3_29484.json,77.00,77.00
job4_m3_29485.json,62.00,62.00
job5_m3_29486.json,72.00,72.00
job5_m3_29487.json,64.00,64.00
job6_m4_29488.json,70.00,70.00
job5_m4_29489.json,61.00,61.00
job6_m3_29490.json,91.00,91.00
job6_m4_29491.json,72.00,72.00
job3_m4_29492.json,47.00,47.00
job5_m3_29493.json,73.00,73.00
job6_m4_29494.json,73.00,73.00
job6_m3_29495.json,88.00,88.00
job5_m3_29496.json,76.00,76.00
job3_m3_29497.json,39.00,39.00
job5_m3_29498.json,76.00,76.00
job6_m4_29499.json,67.00,67.00
job5_m4_29500.json,42.00,42.00
job3_m3_29501.json,54.00,54.00
job6_m3_29502.json,89.00,89.00
job6_m4_29503.json,68.00,68.00
job3_m3_29504.json,49.00,49.00
job5_m4_29505.json,66.00,66.00
job5_m4_29506.json,62.00,62.00
job5_m3_29507.json,64.00,64.00
job5_m3_29508.json,88.00,88.00
job5_m4_29509.json,57.00,57.00
job5_m3_29510.json,79.00,79.00
job6_m4_29511.json,74.00,74.00
job6_m3_29512.json,98.00,98.00
job4_m3_29513.json,61.00,61.00
job3_m4_29514.json,46.00,46.00
job4_m4_29515.json,51.00,51.00
job5_m4_29516.json,68.00,68.00
job3_m3_29517.json,53.00,53.00
job4_m4_29518.json,54.00,54.00
job6_m3_29519.json,91.00,91.00
job3_m3_29520.json,36.00,36.00
job4_m4_29521.json,55.00,55.00
job5_m4_29522.json,57.00,57.00
job4_m3_29523.json,59.00,59.00
job4_m4_29524.json,53.00,53.00
job3_m4_29525.json,58.00,58.00
job3_m3_29526.json,40.00,40.00
job4_m4_29527.json,47.00,47.00
job5_m4_29528.json,57.00,57.00
job5_m4_29529.json,64.00,64.00
job4_m3_29530.json,54.00,54.00
job5_m4_29531.json,65.00,65.00
job6_m4_29532.json,63.00,63.00
job5_m3_29533.json,62.00,62.00
job3_m3_29534.json,49.00,49.00
job6_m4_29535.json,77.00,77.00
job6_m4_29536.json,79.00,79.00
job4_m3_29537.json,59.00,59.00
job4_m3_29538.json,73.00,73.00
job6_m4_29539.json,64.00,64.00
job5_m3_29540.json,93.00,93.00
job4_m4_29541.json,57.00,57.00
job4_m4_29542.json,42.00,42.00
job3_m4_29543.json,35.00,35.00
job5_m4_29544.json,62.00,62.00
job6_m3_29545.json,90.00,90.00
job6_m3_29546.json,98.00,98.00
job5_m4_29547.json,62.00,62.00
job5_m4_29548.json,55.00,55.00
job5_m3_29549.json,63.00,63.00
job6_m3_29550.json,96.00,96.00
job5_m3_29551.json,70.00,70.00
job4_m3_29552.json,54.00,54.00
job3_m3_29553.json,55.00,55.00
job6_m4_29554.json,76.00,76.00
job6_m3_29555.json,105.00,105.00
job6_m3_29556.json,91.00,91.00
job6_m4_29557.json,63.00,63.00
job4_m4_29558.json,60.00,60.00
job4_m3_29559.json,53.00,53.00
job6_m4_29560.json,80.00,80.00
job3_m3_29561.json,48.00,48.00
job3_m3_29562.json,48.00,48.00
job4_m4_29563.json,37.00,37.00
job4_m4_29564.json,47.00,47.00
job6_m3_29565.json,91.00,91.00
job6_m4_29566.json,59.00,59.00
job3_m4_29567.json,42.00,42.00
job4_m4_29568.json,53.00,53.00
job3_m4_29569.json,49.00,49.00
job5_m3_29570.json,63.00,63.00
job3_m4_29571.json,66.00,66.00
job6_m4_29572.json,70.00,70.00
job3_m4_29573.json,47.00,47.00
job5_m4_29574.json,69.00,69.00
job4_m3_29575.json,57.00,57.00
job3_m3_29576.json,55.00,55.00
job5_m4_29577.json,61.00,61.00
job5_m4_29578.json,53.00,53.00
job6_m3_29579.json,74.00,74.00
job6_m3_29580.json,99.00,99.00
job3_m3_29581.json,60.00,60.00
job4_m4_29582.json,49.00,49.00
job4_m3_29583.json,60.00,60.00
job3_m4_29584.json,47.00,47.00
job5_m3_29585.json,84.00,84.00
job3_m3_29586.json,54.00,54.00
job5_m3_29587.json,83.00,83.00
job4_m3_29588.json,60.00,60.00
job5_m4_29589.json,66.00,66.00
job6_m4_29590.json,74.00,74.00
job4_m4_29591.json,55.00,55.00
job4_m4_29592.json,49.00,49.00
job3_m3_29593.json,47.00,47.00
